"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"46","035","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",4
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",260
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",9
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",1
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",2
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",107
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",101
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",26
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",14
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",4
"46","036","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",2
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",0
"46","037","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",0
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",232
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",9
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",1
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",4
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",111
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",90
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",13
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",7
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",2
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",5
"46","038","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",1
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",209
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",4
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",4
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",94
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",82
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",8
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",5
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",4
"46","039","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",7
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",50
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",1
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",1
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",24
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",17
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",2
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",4
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",0
"46","040","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",1
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",364
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",12
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",1
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",3
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",177
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",119
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",30
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",19
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",3
"46","041","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",16
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",109
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",2
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",3
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",40
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",47
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",11
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",3
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",1
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",3
"46","042","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",2
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",233
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",5
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",2
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",96
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",83
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",17
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",12
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",3
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",5
"46","047","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",1
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",227
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",6
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",3
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",7
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",103
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",61
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",28
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",13
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",5
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",11
"46","048","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",3
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",326
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",8
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",5
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",156
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",92
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",28
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",33
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",3
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",8
"46","049","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",2
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",354
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",11
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",4
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",128
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",131
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",58
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",12
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",4
"46","050","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",16
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",323
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",13
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",0
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",129
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",116
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",41
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",16
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",6
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",10
"46","051","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",2
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",499
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",6
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",2
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",11
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",157
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",247
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",31
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",11
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",6
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",16
"46","052","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",1
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",329
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",9
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",1
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",3
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",142
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",119
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",29
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",18
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",5
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",10
"46","053","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",3
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",175
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",11
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",2
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",80
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",52
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",14
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",17
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",4
"46","054","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",12
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",241
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",12
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",5
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",8
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",130
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",81
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",15
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",9
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",8
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",11
"46","055","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",1
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",310
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",4
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",1
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",4
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",155
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",84
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",21
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",26
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",6
"46","056","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",6
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Public Counter",381
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Emergency",0
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Absentee/Military",15
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Federal",0
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Special Presidential",0
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Affidavit",7
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Democratic)",171
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Republican)",136
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Conservative)",32
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Domenic M. Recchia Jr. (Working Families)",29
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Michael G. Grimm (Independence)",3
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Henry J. Bardel (Green)",13
"46","057","Kings","IN-PLAY","General Election 2014 - 11/04/2014",,"Representative in Congress","11",1,"Scattered",1
