ED_41080,98.0
ED_45007,52.0
ED_45008,527.0
ED_45009,690.0
ED_45010,304.0
ED_45011,590.0
ED_45013,650.0
ED_45014,746.0
ED_45015,185.0
ED_45016,792.0
ED_45017,435.0
ED_45019,549.0
ED_45020,447.0
ED_45021,556.0
ED_45022,581.0
ED_45023,673.0
ED_45026,516.0
ED_45027,566.0
ED_45028,399.0
ED_45029,380.0
ED_45030,695.0
ED_45031,600.0
ED_45032,485.0
ED_45033,529.0
ED_45034,735.0
ED_45035,433.0
ED_45036,384.0
ED_45037,522.0
ED_45038,380.0
ED_45040,631.0
ED_45041,217.0
ED_45042,532.0
ED_45043,663.0
ED_45044,243.0
ED_45045,656.0
ED_45046,963.0
ED_45047,66.0
ED_45048,849.0
ED_45055,39.0
ED_45057,601.0
ED_45071,414.0
ED_46031,653.0
ED_46034,362.0
ED_46035,329.0
ED_46036,824.0
ED_46037,5.0
ED_46038,862.0
ED_46039,772.0
ED_46040,209.0
ED_46041,796.0
ED_46042,408.0
ED_46047,777.0
ED_46048,723.0
ED_46049,699.0
ED_46050,845.0
ED_46051,824.0
ED_46052,894.0
ED_46053,732.0
ED_46054,651.0
ED_46055,732.0
ED_46056,672.0
ED_46057,758.0
ED_46058,651.0
ED_46059,742.0
ED_46060,957.0
ED_46061,762.0
ED_46062,960.0
ED_46063,547.0
ED_46064,848.0
ED_46065,803.0
ED_46066,489.0
ED_46067,869.0
ED_46068,780.0
ED_46069,691.0
ED_46070,711.0
ED_46071,743.0
ED_46072,871.0
ED_46074,64.0
ED_46076,1.0
ED_46078,492.0
ED_46079,678.0
ED_47001,773.0
ED_47002,799.0
ED_47005,573.0
ED_47006,601.0
ED_47007,549.0
ED_47008,523.0
ED_47009,760.0
ED_47011,514.0
ED_47012,584.0
ED_47013,619.0
ED_47014,596.0
ED_47015,662.0
ED_47016,505.0
ED_47017,427.0
ED_47018,716.0
ED_47019,148.0
ED_47032,150.0
ED_47038,144.0
ED_47041,575.0
ED_47048,564.0
ED_47049,561.0
ED_47053,510.0
ED_47054,512.0
ED_47055,634.0
ED_47056,408.0
ED_47057,559.0
ED_47058,372.0
ED_47059,565.0
ED_47060,251.0
ED_47061,510.0
ED_47062,649.0
ED_47063,668.0
ED_47064,584.0
ED_47065,590.0
ED_47066,268.0
ED_47067,332.0
ED_47068,154.0
ED_49036,205.0
ED_49044,208.0
ED_49045,216.0
ED_49047,519.0
ED_49048,757.0
ED_49049,667.0
ED_49050,745.0
ED_49051,603.0
ED_49052,835.0
ED_49053,774.0
ED_49054,452.0
ED_49063,436.0
ED_51059,760.0
ED_64075,904.0
ED_64076,872.0
ED_64077,898.0
ED_64078,846.0
ED_64079,701.0
ED_64080,688.0
ED_64081,322.0
ED_64083,543.0
ED_64084,693.0
ED_64085,624.0
ED_64086,1288.0
ED_64087,595.0
ED_64088,738.0
ED_64089,773.0
ED_64090,715.0
ED_64091,404.0
ED_64098,577.0
